timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg)
2019-03-29 04:30:00,,0,13.31,0,18.47,0,7.15,0,,,,,,
2019-03-29 04:35:00,,0,13.28,0,18.44,0,7.12,0,,,,,,
2019-03-29 04:40:00,,0,13.26,0,18.42,0,7.1,0,,,,,,
2019-03-29 04:45:00,,0,13.23,0,18.39,0,7.08,0,,,,,,
2019-03-29 04:50:00,,0,13.21,0,18.36,0,7.05,0,,,,,,
2019-03-29 04:55:00,,0,13.18,0,18.33,0,7.02,0,,,,,,
2019-03-29 05:00:00,,0,13.15,0,18.31,0,7,0,,,,,,
2019-03-29 05:05:00,,0,13.13,0,18.28,0,6.95,0,,,,,,
2019-03-29 05:10:00,,0,13.1,0,18.25,0,6.9,0,,,,,,
2019-03-29 05:15:00,,0,13.08,0,18.22,0,6.85,0,,,,,,
2019-03-29 05:20:00,,0,13.05,0,18.19,0,6.8,0,,,,,,
2019-03-29 05:25:00,,0,13.03,0,18.17,0,6.75,0,,,,,,
2019-03-29 05:30:00,,0,13,0,18.14,0,6.7,0,,,,,,
2019-03-29 05:35:00,,0,12.97,0,18.11,0,6.65,0,,,,,,
2019-03-29 05:40:00,,0,12.95,0,18.08,0,6.59,0,,,,,,
2019-03-29 05:45:00,,0,12.92,0,18.06,0,6.54,0,,,,,,
2019-03-29 05:50:00,,0,12.9,0,18.03,0,6.49,0,,,,,,
2019-03-29 05:55:00,,0,12.87,0,18,0,6.44,0,,,,,,
2019-03-29 06:00:00,,0,12.84,0,17.93,0,6.39,0,,,,,,
2019-03-29 06:05:00,,0,12.82,0,17.86,0,6.34,0,,,,,,
2019-03-29 06:10:00,,0,12.79,0,17.79,0,6.29,0,,,,,,
2019-03-29 06:15:00,,0,12.77,0,17.72,0,6.24,0,,,,,,
2019-03-29 06:20:00,,0,12.74,0,17.65,0,6.19,0,,,,,,
2019-03-29 06:25:00,,0,12.71,0,17.58,0,6.14,0,,,,,,
2019-03-29 06:30:00,,0,12.69,0,17.51,0,6.09,0,,,,,,
2019-03-29 06:35:00,,0,12.66,0,17.44,0,6.04,0,,,,,,
2019-03-29 06:40:00,,0,12.64,0,17.38,0,5.99,0,,,,,,
2019-03-29 06:45:00,,0,12.61,0,17.31,0,5.94,0,,,,,,
2019-03-29 06:50:00,,0,12.58,0,17.24,0,5.89,0,,,,,,
2019-03-29 06:55:00,,0,12.56,0,17.17,0,5.84,0,,,,,,
2019-03-29 07:00:00,,0,12.53,0,17.1,0,5.78,0,,,,,,
2019-03-29 07:05:00,,0,12.51,0,17.03,0,5.73,0,,,,,,
2019-03-29 07:10:00,,0,12.48,0,16.96,0,5.68,0,,,,,,
2019-03-29 07:15:00,,0,12.45,0,16.89,0,5.63,0,,,,,,
2019-03-29 07:20:00,,0,12.43,0,16.82,0,5.58,0,,,,,,
2019-03-29 07:25:00,,0,12.4,0,16.75,0,5.53,0,,,,,,
2019-03-29 07:30:00,,0,12.38,0,16.68,0,5.48,0,,,,,,
2019-03-29 07:35:00,,0,12.35,0,16.61,0,5.43,0,,,,,,
2019-03-29 07:40:00,,0,12.32,0,16.54,0,5.38,0,,,,,,
2019-03-29 07:45:00,,0,12.3,0,16.47,0,5.33,0,,,,,,
2019-03-29 07:50:00,,0,12.27,0,16.4,0,5.28,0,,,,,,
2019-03-29 07:55:00,,0,12.25,0,16.33,0,5.23,0,,,,,,
2019-03-29 08:00:00,,0,12.22,0,16.26,0,5.18,0,,,,,,
2019-03-29 08:05:00,,0,12.19,0,16.19,0,5.13,0,,,,,,
2019-03-29 08:10:00,,0,12.17,0,16.12,0,5.08,0,,,,,,
2019-03-29 08:15:00,,0,12.14,0,16.06,0,5.03,0,,,,,,
2019-03-29 08:20:00,,0,12.12,0,15.99,0,4.97,0,,,,,,
2019-03-29 08:25:00,,0,12.09,0,15.92,0,4.92,0,,,,,,
2019-03-29 08:30:00,,0,12.06,0,15.85,0,4.87,0,,,,,,
2019-03-29 08:35:00,,0,12.04,0,15.78,0,4.82,0,,,,,,
2019-03-29 08:40:00,,0,12.01,0,15.71,0,4.77,0,,,,,,
2019-03-29 08:45:00,,0,11.99,0,15.64,0,4.72,0,,,,,,
2019-03-29 08:50:00,,0,11.96,0,15.57,0,4.67,0,,,,,,
2019-03-29 08:55:00,,0,11.94,0,15.5,0,4.62,0,,,,,,
2019-03-29 09:00:00,,0,11.91,0,15.43,0,4.57,0,,,,,,
2019-03-29 09:05:00,,0,11.88,0,15.36,0,4.52,0,,,,,,
2019-03-29 09:10:00,,0,11.86,0,15.29,0,4.47,0,,,,,,
2019-03-29 09:15:00,,0,11.83,0,15.22,0,4.42,0,,,,,,
2019-03-29 09:20:00,,0,11.81,0,15.15,0,4.37,0,,,,,,
2019-03-29 09:25:00,,0,11.78,0,15.08,0,4.32,0,,,,,,
2019-03-29 09:30:00,,0,11.75,0,15.01,0,4.27,0,,,,,,
2019-03-29 09:35:00,,0,11.73,0,14.94,0,4.22,0,,,,,,
2019-03-29 09:40:00,,0,11.7,0,14.88,0,4.16,0,,,,,,
2019-03-29 09:45:00,,0,11.68,0,14.81,0,4.11,0,,,,,,
2019-03-29 09:50:00,,0,11.65,0,14.74,0,4.06,0,,,,,,
2019-03-29 09:55:00,,0,11.62,0,14.67,0,4.01,0,,,,,,
2019-03-29 10:00:00,,0,11.6,0,14.6,0,3.96,0,,,,,,
2019-03-29 10:05:00,,0,11.57,0,14.53,0,3.91,0,,,,,,
2019-03-29 10:10:00,,0,11.55,0,14.46,0,3.86,0,,,,,,
2019-03-29 10:15:00,,0,11.52,0,14.39,0,3.81,0,,,,,,
2019-03-29 10:20:00,,0,11.49,0,14.32,0,3.76,0,,,,,,
2019-03-29 10:25:00,,0,11.47,0,14.25,0,3.71,0,,,,,,
2019-03-29 10:30:00,,0,11.44,0,14.18,0,3.66,0,,,,,,
2019-03-29 10:35:00,,0,11.42,0,14.11,0,3.61,0,,,,,,
2019-03-29 10:40:00,,0,11.39,0,14.04,0,3.56,0,,,,,,
2019-03-29 10:45:00,,0,11.36,0,13.97,0,3.51,0,,,,,,
2019-03-29 10:50:00,,0,11.34,0,13.9,0,3.46,0,,,,,,
2019-03-29 10:55:00,,0,11.31,0,13.83,0,3.41,0,,,,,,
2019-03-29 11:00:00,,0,11.29,0,13.76,0,3.35,0,,,,,,
2019-03-29 11:05:00,,0,11.26,0,13.69,0,3.3,0,,,,,,
2019-03-29 11:10:00,,0,11.23,0,13.62,0,3.25,0,,,,,,
2019-03-29 11:15:00,,0,11.21,0,13.56,0,3.2,0,,,,,,
2019-03-29 11:20:00,,0,11.18,0,13.49,0,3.15,0,,,,,,
2019-03-29 11:25:00,,0,11.16,0,13.42,0,3.1,0,,,,,,
2019-03-29 11:30:00,,0,11.13,0,13.35,0,3.05,0,,,,,,
2019-03-29 11:35:00,,0,11.1,0,13.28,0,3,0,,,,,,
2019-03-29 11:40:00,,0,11.08,0,13.21,0,2.85,0,,,,,,
2019-03-29 11:45:00,,0,11.05,0,13.14,0,2.69,0,,,,,,
2019-03-29 11:50:00,,0,11.03,0,13.07,0,2.54,0,,,,,,
2019-03-29 11:55:00,,0,11,0,13,0,2.38,0,,,,,,
2019-03-29 12:00:00,,0,10.92,0,12.92,0,2.23,0,,,,,,
2019-03-29 12:05:00,,0,10.85,0,12.83,0,2.08,0,,,,,,
2019-03-29 12:10:00,,0,10.77,0,12.75,0,1.92,0,,,,,,
2019-03-29 12:15:00,,0,10.69,0,12.67,0,1.77,0,,,,,,
2019-03-29 12:20:00,,0,10.62,0,12.58,0,1.62,0,,,,,,
2019-03-29 12:25:00,,0,10.54,0,12.5,0,1.46,0,,,,,,
2019-03-29 12:30:00,,0,10.46,0,12.42,0,1.31,0,,,,,,
2019-03-29 12:35:00,,0,10.38,0,12.33,0,1.15,0,,,,,,
2019-03-29 12:40:00,,0,10.31,0,12.25,0,1,0,,,,,,
2019-03-29 12:45:00,,0,10.23,0,12.17,0,0.85,0,,,,,,
2019-03-29 12:50:00,,0,10.15,0,12.08,0,0.69,0,,,,,,
2019-03-29 12:55:00,,0,10.08,0,12,0,0.54,0,,,,,,
2019-03-29 13:00:00,,0,10,0,11.92,0,0.38,0,,,,,,
2019-03-29 13:05:00,,0,9.92,0,11.83,0,0.23,0,,,,,,
2019-03-29 13:10:00,,0,9.85,0,11.75,0,0.08,0,,,,,,
2019-03-29 13:15:00,,0,9.77,0,11.67,0,-0.08,0,,,,,,
2019-03-29 13:20:00,,0,9.69,0,11.58,0,-0.23,0,,,,,,
2019-03-29 13:25:00,,0,9.62,0,11.5,0,-0.38,0,,,,,,
2019-03-29 13:30:00,,0,9.54,0,11.42,0,-0.54,0,,,,,,
2019-03-29 13:35:00,,0,9.46,0,11.33,0,-0.69,0,,,,,,
2019-03-29 13:40:00,,0,9.38,0,11.25,0,-0.85,0,,,,,,
2019-03-29 13:45:00,,0,9.31,0,11.17,0,-1,0,,,,,,
2019-03-29 13:50:00,,0,9.23,0,11.08,0,-1.15,0,,,,,,
2019-03-29 13:55:00,,0,9.15,0,11,0,-1.31,0,,,,,,
2019-03-29 14:00:00,,0,9.08,0,10.92,0,-1.46,0,,,,,,
2019-03-29 14:05:00,,0,9,0,10.83,0,-1.62,0,,,,,,
2019-03-29 14:10:00,,0,8.92,0,10.75,0,-1.77,0,,,,,,
2019-03-29 14:15:00,,0,8.85,0,10.67,0,-1.92,0,,,,,,
2019-03-29 14:20:00,,0,8.77,0,10.58,0,-2.08,0,,,,,,
2019-03-29 14:25:00,,0,8.69,0,10.5,0,-2.23,0,,,,,,
2019-03-29 14:30:00,,0,8.62,0,10.42,0,-2.38,0,,,,,,
2019-03-29 14:35:00,,0,8.54,0,10.33,0,-2.54,0,,,,,,
2019-03-29 14:40:00,,0,8.46,0,10.25,0,-2.69,0,,,,,,
2019-03-29 14:45:00,,0,8.38,0,10.17,0,-2.85,0,,,,,,
2019-03-29 14:50:00,,0,8.31,0,10.08,0,-3,0,,,,,,
2019-03-29 14:55:00,,0,8.23,0,10,0,-2.33,1,,,,,,
2019-03-29 15:00:00,,0,8.15,0,9.89,0,-1.65,1,,,,,,
2019-03-29 15:05:00,,0,8.08,0,9.78,0,-0.98,1,,,,,,
2019-03-29 15:10:00,,0,8,0,9.68,0,-0.3,1,,,,,,
2019-03-29 15:15:00,,0,7.9,0,9.57,0,0.38,1,,,,,,
2019-03-29 15:20:00,,0,7.79,0,9.46,0,1.05,1,,,,,,
2019-03-29 15:25:00,,0,7.69,0,9.35,0,1.72,1,,,,,,
2019-03-29 15:30:00,,0,7.59,0,9.24,0,2.4,1,,,,,,
2019-03-29 15:35:00,,0,7.49,0,9.14,0,3.08,1,,,,,,
2019-03-29 15:40:00,,0,7.38,0,9.03,0,3.75,1,,,,,,
2019-03-29 15:45:00,,0,7.28,0,8.92,0,4.42,1,,,,,,
2019-03-29 15:50:00,,0,7.18,0,8.81,0,5.1,1,,,,,,
2019-03-29 15:55:00,,0,7.08,0,8.7,0,5.78,1,,,,,,
2019-03-29 16:00:00,,0,6.97,0,8.59,0,6.45,1,,,,,,
2019-03-29 16:05:00,,0,6.87,0,8.49,0,7.12,1,,,,,,
2019-03-29 16:10:00,,0,6.77,0,8.38,0,7.8,1,,,,,,
2019-03-29 16:15:00,,0,6.67,0,8.27,0,8.48,1,,,,,,
2019-03-29 16:20:00,,0,6.56,0,8.16,0,9.15,1,,,,,,
2019-03-29 16:25:00,,0,6.46,0,8.05,0,9.82,1,,,,,,
2019-03-29 16:30:00,,0,6.36,0,7.95,0,10.5,1,,,,,,
2019-03-29 16:35:00,,0,6.26,0,7.84,0,11.18,1,,,,,,
2019-03-29 16:40:00,,0,6.15,0,7.73,0,11.85,1,,,,,,
2019-03-29 16:45:00,,0,6.05,0,7.62,0,12.52,1,,,,,,
2019-03-29 16:50:00,,1,5.95,0,7.51,0,13.2,1,,,,,,
2019-03-29 16:55:00,,1,5.85,0,7.41,0,13.88,1,,,,,,
2019-03-29 17:00:00,,1,5.74,0,7.3,0,14.55,1,,,,,,
2019-03-29 17:05:00,,1,5.64,0,7.19,0,15.22,1,,,,,,
2019-03-29 17:10:00,,1,5.54,0,7.08,0,15.9,1,,,,,,
2019-03-29 17:15:00,,1,5.44,0,6.97,0,16.58,1,,,,,,
2019-03-29 17:20:00,,1,5.33,0,6.86,0,17.25,1,,,,,,
2019-03-29 17:25:00,,1,5.23,0,6.76,0,17.92,1,,,,,,
2019-03-29 17:30:00,,1,5.13,0,6.65,0,18.6,1,,,,,,
2019-03-29 17:35:00,,1,5.03,0,6.54,0,19.27,1,,,,,,
2019-03-29 17:40:00,,1,4.92,0,6.43,0,19.95,1,,,,,,
2019-03-29 17:45:00,,1,4.82,0,6.32,0,20.62,1,,,,,,
2019-03-29 17:50:00,,1,4.72,0,6.22,0,21.3,1,,,,,,
2019-03-29 17:55:00,,1,4.62,0,6.11,0,21.98,1,,,,,,
2019-03-29 18:00:00,,1,4.51,0,6,0,22.65,1,,,,,,
2019-03-29 18:05:00,,1,4.41,0,6.92,1,23.32,1,,,,,,
2019-03-29 18:10:00,,1,4.31,0,7.83,1,24,1,,,,,,
2019-03-29 18:15:00,,1,4.21,0,8.75,1,23.95,0,,,,,,
2019-03-29 18:20:00,,1,4.1,0,9.67,1,23.9,0,,,,,,
2019-03-29 18:25:00,,1,4,0,10.58,1,23.85,0,,,,,,
2019-03-29 18:30:00,,1,3.92,0,11.5,1,23.8,0,,,,,,
2019-03-29 18:35:00,,1,3.85,0,12.42,1,23.75,0,,,,,,
2019-03-29 18:40:00,,1,3.77,0,13.33,1,23.7,0,,,,,,
2019-03-29 18:45:00,,1,3.69,0,14.25,1,23.65,0,,,,,,
2019-03-29 18:50:00,,1,3.62,0,15.17,1,23.6,0,,,,,,
2019-03-29 18:55:00,,1,3.54,0,16.08,1,23.55,0,,,,,,
2019-03-29 19:00:00,,1,3.46,0,17,1,23.5,0,,,,,,
2019-03-29 19:05:00,,1,3.38,0,17.92,1,23.45,0,,,,,,
2019-03-29 19:10:00,,1,3.31,0,18.83,1,23.4,0,,,,,,
2019-03-29 19:15:00,,1,3.23,0,19.75,1,23.35,0,,,,,,
2019-03-29 19:20:00,,1,3.15,0,20.67,1,23.3,0,,,,,,
2019-03-29 19:25:00,,1,3.08,0,21.58,1,23.25,0,,,,,,
2019-03-29 19:30:00,,1,3,0,22.5,1,23.2,0,,,,,,
2019-03-29 19:35:00,,1,2.92,0,23.42,1,23.15,0,,,,,,
2019-03-29 19:40:00,,1,2.85,0,24.33,1,23.1,0,,,,,,
2019-03-29 19:45:00,,1,2.77,0,25.25,1,23.05,0,,,,,,
2019-03-29 19:50:00,46,1,2.69,0,26.17,1,23,0,,,,,,
2019-03-29 19:55:00,,0,2.62,0,27.08,1,22.95,0,,,,,,
2019-03-29 20:00:00,,0,2.54,0,28,1,22.9,0,,,,,,
2019-03-29 20:05:00,,0,2.46,0,28.92,1,22.85,0,,,,,,
2019-03-29 20:10:00,,0,2.38,0,29.83,1,22.8,0,,,,,,
2019-03-29 20:15:00,,0,2.31,0,30.75,1,22.75,0,,,,,,
2019-03-29 20:20:00,,0,2.23,0,31.67,1,22.7,0,,,,,,
2019-03-29 20:25:00,,0,2.15,0,32.58,1,22.65,0,,,,,,
2019-03-29 20:30:00,,0,2.08,0,33.5,1,22.6,0,,,,,,
2019-03-29 20:35:00,,0,2,0,34.42,1,22.55,0,,,,,,
2019-03-29 20:40:00,,0,1.92,0,35.33,1,22.5,0,,,,,,
2019-03-29 20:45:00,,0,1.85,0,36.25,1,22.45,0,,,,,,
2019-03-29 20:50:00,,0,1.77,0,37.17,1,22.4,0,,,,,,
2019-03-29 20:55:00,,0,1.69,0,38.08,1,22.35,0,,,,,,
2019-03-29 21:00:00,,0,1.62,0,39,1,22.3,0,,,,,,
2019-03-29 21:05:00,,0,1.54,0,38.94,0,22.25,0,,,,,,
2019-03-29 21:10:00,,0,1.46,0,38.89,0,22.2,0,,,,,,
2019-03-29 21:15:00,,0,1.38,0,38.83,0,22.15,0,,,,,,
2019-03-29 21:20:00,,0,1.31,0,38.78,0,22.1,0,,,,,,
2019-03-29 21:25:00,,0,1.23,0,38.72,0,22.05,0,,,,,,
2019-03-29 21:30:00,,0,1.15,0,38.67,0,22,0,,,,,,
2019-03-29 21:35:00,,0,1.08,0,38.61,0,22,0,,,,,,
2019-03-29 21:40:00,,0,1,0,38.56,0,22,0,,,,,,
2019-03-29 21:45:00,,0,0.97,0,38.5,0,22,0,,,,,,
2019-03-29 21:50:00,,0,0.95,0,38.44,0,22,0,,,,,,
2019-03-29 21:55:00,,0,0.92,0,38.39,0,22,0,,,,,,
2019-03-29 22:00:00,,0,0.89,0,38.33,0,22,0,,,,,,
2019-03-29 22:05:00,,0,0.87,0,38.28,0,22,0,,,,,,
2019-03-29 22:10:00,,0,0.84,0,38.22,0,22,0,,,,,,
2019-03-29 22:15:00,,0,0.82,0,38.17,0,22,0,,,,,,
2019-03-29 22:20:00,,0,0.79,0,38.11,0,22,0,,,,,,
2019-03-29 22:25:00,,0,0.76,0,38.06,0,22,0,,,,,,
2019-03-29 22:30:00,,0,0.74,0,38,0,22,0,,,,,,
2019-03-29 22:35:00,,0,0.71,0,37.94,0,22,0,,,,,,
2019-03-29 22:40:00,,0,0.68,0,37.89,0,22,0,,,,,,
2019-03-29 22:45:00,,0,0.66,0,37.83,0,22,0,,,,,,
2019-03-29 22:50:00,,,0.63,0,37.78,0,22,0,,,,,,
2019-03-29 22:55:00,,,0.61,0,37.72,0,22,0,19.4,80.24,101.48,11.86,52.57,22.5
2019-03-29 23:00:00,,,0.58,0,37.67,0,22,0,19.4,80.4,101.48,11.8,57.14,22.5
2019-03-29 23:05:00,,,0.55,0,37.61,0,22,0,19.4,80.37,101.48,12.56,53.06,22.5
2019-03-29 23:10:00,,,0.53,0,37.56,0,22,0,19.4,80.34,101.49,13.31,48.98,22.5
2019-03-29 23:15:00,,,0.5,0,37.5,0,22,0,19.4,81.06,101.5,13.42,41.16,22.5
2019-03-29 23:20:00,,,0.47,0,37.44,0,22,0,19.4,81.78,101.51,13.54,33.33,22.5
2019-03-29 23:25:00,,,0.45,0,37.39,0,22,0,19.13,83.81,101.5,12.91,31.9,22.5
2019-03-29 23:30:00,,,0.42,0,37.33,0,22,0,18.86,85.84,101.5,12.29,30.46,22.5
2019-03-29 23:35:00,,,0.39,0,37.28,0,22,0,18.59,87.87,101.49,11.66,29.03,22.5
2019-03-29 23:40:00,,,0.37,0,37.22,0,22,0,18.32,89.91,101.48,11.04,27.6,22.5
2019-03-29 23:45:00,,,0.34,0,37.17,0,22,0,18.05,91.94,101.47,10.41,26.17,22.5
2019-03-29 23:50:00,,,0.32,0,37.11,0,22,0,17.78,93.97,101.47,9.79,24.73,22.5
2019-03-29 23:55:00,,,0.29,0,37.06,0,22,0,17.51,96,101.46,9.16,23.3,22.5
2019-03-30 00:00:00,,,0.26,0,37,0,22,0,17.34,96,101.46,8.35,21.1,22.5
2019-03-30 00:05:00,,,0.24,0,36.97,0,22,0,17.17,96,101.47,7.53,18.9,22.5
2019-03-30 00:10:00,,,0.21,0,36.94,0,22,0,17.22,96,101.49,6.22,24.08,22.5
2019-03-30 00:15:00,,,0.18,0,36.92,0,22,0,17.27,96,101.52,4.92,29.27,22.5
2019-03-30 00:20:00,,,0.16,0,36.89,0,22,0,17.4,96,101.52,5.89,24.55,22.5
2019-03-30 00:25:00,,,0.13,0,36.86,0,22,0,17.53,96,101.51,6.86,19.83,22.5
2019-03-30 00:30:00,,,0.11,0,36.83,0,22,0,17.53,96,101.5,7.03,19.36,22.5
2019-03-30 00:35:00,,,0.08,0,36.81,0,22,0,17.52,96,101.49,7.2,18.9,22.5
2019-03-30 00:40:00,,,0.05,0,36.78,0,22,0,17.61,96,101.48,6.62,19.12,22.5
2019-03-30 00:45:00,,,0.03,0,36.75,0,22,0,17.7,96,101.48,6.03,19.35,22.5
2019-03-30 00:50:00,,,0,0,36.72,0,22,0,17.7,96,101.43,7.5,19.51,123.75
2019-03-30 00:55:00,,,0.12,1,36.69,0,22,0,17.71,96,101.38,8.97,19.67,225
2019-03-30 01:00:00,,,0.23,1,36.67,0,22,0,17.77,96,101.36,8.98,20.55,123.75
2019-03-30 01:05:00,,,0.35,1,36.64,0,22,0,17.83,96,101.35,8.98,21.43,22.5
2019-03-30 01:10:00,,,0.46,1,36.61,0,22,0,17.92,96,101.38,8.64,19.54,22.5
2019-03-30 01:15:00,,,0.58,1,36.58,0,22,0,18.02,96,101.42,8.3,17.65,22.5
2019-03-30 01:20:00,,,0.69,1,36.56,0,22,0,17.98,96,101.43,8.25,19.35,22.5
2019-03-30 01:25:00,,,0.81,1,36.53,0,22,0,17.95,96,101.43,8.2,21.05,22.5
2019-03-30 01:30:00,,,0.92,1,36.5,0,22,0,17.99,95.78,101.41,8.5,26.32,22.5
2019-03-30 01:35:00,,,1.04,1,36.47,0,22,0,18.03,95.57,101.39,8.8,31.58,22.5
2019-03-30 01:40:00,,,1.15,1,36.44,0,22,0,18.14,93.64,101.37,7.62,23.96,22.5
2019-03-30 01:45:00,,,1.27,1,36.42,0,22,0,18.25,91.72,101.35,6.43,16.33,22.5
2019-03-30 01:50:00,,,1.38,1,36.39,0,22,0,18.32,90.79,101.35,7.02,18.34,22.5
2019-03-30 01:55:00,,,1.5,1,36.36,0,22,0,18.39,89.86,101.36,7.62,20.34,22.5
2019-03-30 02:00:00,,,1.62,1,36.33,0,22,0,18.48,88.74,101.34,8.67,22.29,22.5
2019-03-30 02:05:00,,,1.73,1,36.31,0,22,0,18.57,87.61,101.31,9.72,24.24,22.5
2019-03-30 02:10:00,,,1.85,1,36.28,0,22,0,18.58,87.32,101.3,9.69,22.74,22.5
2019-03-30 02:15:00,,,1.96,1,36.25,0,22,0,18.6,87.03,101.3,9.66,21.24,22.5
2019-03-30 02:20:00,,,2.08,1,36.22,0,22,0,18.55,87.21,101.31,9.34,21.24,22.5
2019-03-30 02:25:00,,,2.19,1,36.19,0,22,0,18.49,87.39,101.32,9.02,21.24,22.5
2019-03-30 02:30:00,,,2.31,1,36.17,0,22,0,18.52,87,101.32,9.52,23.52,22.5
2019-03-30 02:35:00,,,2.42,1,36.14,0,22,0,18.54,86.62,101.31,10.02,25.81,22.5
2019-03-30 02:40:00,,,2.54,1,36.11,0,22,0,18.56,86.38,101.32,9.19,21.99,22.5
2019-03-30 02:45:00,,,2.65,1,36.08,0,22,0,18.59,86.14,101.33,8.36,18.18,22.5
2019-03-30 02:50:00,,,2.77,1,36.06,0,22,0,18.63,85.82,101.35,8.81,21.46,22.5
2019-03-30 02:55:00,,,2.88,1,36.03,0,22,0,18.68,85.51,101.38,9.26,24.74,22.5
2019-03-30 03:00:00,,,3,1,36,0,22,0,18.72,85.88,101.44,9.07,23.69,22.5
2019-03-30 03:05:00,,,3.12,1,36,0,22,0,18.75,86.24,101.49,8.88,22.64,22.5
2019-03-30 03:10:00,,,3.23,1,36,0,22,0,18.06,90.94,101.48,8.62,19.54,22.5
2019-03-30 03:15:00,,,3.35,1,36,0,22,0,17.38,95.65,101.48,8.35,16.44,22.5
2019-03-30 03:20:00,,,3.46,1,36,0,22,0,17.24,95.82,101.47,9.41,19.87,22.5
2019-03-30 03:25:00,,,3.58,1,36,0,22,0,17.11,96,101.46,10.48,23.3,22.5
2019-03-30 03:30:00,,,3.69,1,36,0,22,0,17.16,96,101.44,10.8,34.29,22.5
2019-03-30 03:35:00,,,3.81,1,36,0,22,0,17.22,96,101.42,11.13,45.28,22.5
2019-03-30 03:40:00,,,3.92,1,36,0,22,0,17.28,96,101.4,12.76,42,22.5
2019-03-30 03:45:00,,,4.04,1,36,0,22,0,17.35,96,101.39,14.39,38.71,22.5
2019-03-30 03:50:00,,,4.15,1,36,0,22,0,17.4,96,101.39,13.66,37.82,22.5
2019-03-30 03:55:00,,,4.27,1,36,0,22,0,17.44,96,101.39,12.94,36.92,22.5
2019-03-30 04:00:00,,,4.38,1,36,0,22,0,17.45,96,101.38,12.5,32.26,22.5
2019-03-30 04:05:00,,,4.5,1,36,0,22,0,17.47,96,101.36,12.05,27.59,22.5
2019-03-30 04:10:00,,,4.62,1,36,0,21.92,0,17.47,96,101.34,11.73,26.81,90
2019-03-30 04:15:00,,,4.73,1,36,0,21.85,0,17.47,96,101.32,11.42,26.04,157.5
2019-03-30 04:20:00,,,4.85,1,36,0,21.77,0,17.47,96,101.3,11.1,25.26,225
2019-03-30 04:25:00,,,4.96,1,36,0,21.69,0,17.43,96,101.28,10.36,26.42,225
2019-03-30 04:30:00,,,5.08,1,36,0,21.62,0,17.4,96,101.26,9.62,27.59,225
2019-03-30 04:35:00,,,5.19,1,36,0,21.54,0,17.46,96,101.26,9.64,24.9,225
2019-03-30 04:40:00,,,5.31,1,36,0,21.46,0,17.52,96,101.27,9.66,22.22,225
2019-03-30 04:45:00,,,5.42,1,36,0,21.38,0,17.6,96,101.26,9.34,23.23,225
2019-03-30 04:50:00,,,5.54,1,36,0,21.31,0,17.68,96,101.26,9.01,24.24,225
2019-03-30 04:55:00,,,5.65,1,36,0,21.23,0,17.68,96,101.26,9.56,23.23,225
2019-03-30 05:00:00,,,5.77,1,36,0,21.15,0,17.68,96,101.25,10.12,22.22,225
2019-03-30 05:05:00,,,5.88,1,36,0,21.08,0,17.74,95.95,101.24,9.93,24.44,225
2019-03-30 05:10:00,,,6,1,36,0,21,0,17.79,95.9,101.24,9.74,26.67,225
2019-03-30 05:15:00,,,6.12,1,36,0,20.92,0,17.88,95.58,101.25,9.9,37.34,225
2019-03-30 05:20:00,,,6.23,1,36,0,20.85,0,17.96,95.27,101.26,10.05,48,225
2019-03-30 05:25:00,,,6.35,1,36,0,20.77,0,18.07,94.42,101.26,9.82,36.12,225
2019-03-30 05:30:00,,,6.46,1,36,0,20.69,0,18.18,93.58,101.25,9.6,24.24,225
2019-03-30 05:35:00,,,6.58,1,36,0,20.62,0,18.19,93.44,101.24,9.1,26.58,225
2019-03-30 05:40:00,,,6.69,1,36,0,20.54,0,18.2,93.3,101.23,8.61,28.92,225
2019-03-30 05:45:00,,,6.81,1,36,0,20.46,0,18.25,93.08,101.25,9.25,27.94,123.75
2019-03-30 05:50:00,,,6.92,1,36,0,20.38,0,18.3,92.87,101.27,9.9,26.97,22.5
2019-03-30 05:55:00,,,7.04,1,36,0,20.31,0,18.34,92.4,101.28,9.84,25.98,123.75
2019-03-30 06:00:00,,,7.15,1,36,0,20.23,0,18.39,91.92,101.28,9.79,25,225
2019-03-30 06:05:00,,,7.27,1,36,0,20.15,0,18.36,91.86,101.28,10.3,27.88,225
2019-03-30 06:10:00,,,7.38,1,36,0,20.08,0,18.33,91.79,101.27,10.8,30.77,225
2019-03-30 06:15:00,,,7.5,1,36,0,20,0,18.31,91.78,101.26,10.27,29.02,225
2019-03-30 06:20:00,,,7.62,1,36,0,19.92,0,18.3,91.77,101.25,9.74,27.27,225
2019-03-30 06:25:00,,,7.73,1,36,0,19.85,0,18.26,91.92,101.27,9.81,25.17,123.75
2019-03-30 06:30:00,,,7.85,1,36,0,19.77,0,18.23,92.06,101.29,9.88,23.08,22.5
2019-03-30 06:35:00,,,7.96,1,36,0,19.69,0,18.18,91.86,101.31,9.25,23.19,123.75
2019-03-30 06:40:00,,,8.08,1,36,0,19.62,0,18.12,91.67,101.33,8.62,23.3,225
2019-03-30 06:45:00,,,8.19,1,36,0,19.54,0,18.15,91.21,101.35,7.82,21.74,225
